"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1741","RT @bruhitszach: People sicken me man.. praying for all of those who were affected by this shooting.. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+2764><U+FE0F> #prayfortexas",FALSE,0,NA,2017-11-05 22:53:06,FALSE,NA,"927307814883733511",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntonijaKrusec",691,TRUE,FALSE,NA,NA
"1742","RT @Button46: Imagine if each person who said “sending prayers” or used #prayfortexas today sent money instead, maybe something would actua…",FALSE,0,NA,2017-11-05 22:53:02,FALSE,NA,"927307797087232000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sydney_hamren",1,TRUE,FALSE,NA,NA
"1743","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:52:59,FALSE,NA,"927307786089836546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sinotuviera",206,TRUE,FALSE,NA,NA
"1744","Tonight our hearts break for the people of Sutherland Springs, Texas. Let the true LIGHT shine during this dark tim… https://t.co/E5650kUwff",FALSE,0,NA,2017-11-05 22:52:58,TRUE,NA,"927307781748731906",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","gtc_worship",0,FALSE,FALSE,NA,NA
"1745","Tonight our hearts break for the people of Sutherland Springs, Texas. Let the true LIGHT shine during this dark tim… https://t.co/7JueZcFQWs",FALSE,1,NA,2017-11-05 22:52:58,TRUE,NA,"927307781744611330",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","glory_tab",1,FALSE,FALSE,NA,NA
"1746","Tonight our hearts break for the people of Sutherland Springs, Texas. Let the true LIGHT shine during this dark tim… https://t.co/0uN9uuNMvE",FALSE,1,NA,2017-11-05 22:52:58,TRUE,NA,"927307781492953090",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Oasis__Youth",0,FALSE,FALSE,NA,NA
"1747","@Franklin_Graham Praying for Texas families #prayfortexas",FALSE,4,"Franklin_Graham",2017-11-05 22:52:55,FALSE,"927273359548846082","927307768679288832","44945327","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","EvetteGShumpert",1,FALSE,FALSE,NA,NA
"1748","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:52:53,FALSE,NA,"927307761179914241",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aarong3000",206,TRUE,FALSE,NA,NA
"1749","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:52:49,FALSE,NA,"927307745388265476",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POdelaT",206,TRUE,FALSE,NA,NA
"1750","Sending you <U+2764><U+FE0F> Texas #PrayForTexas <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,NA,2017-11-05 22:52:43,FALSE,NA,"927307717311651841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ciara_OLeary7",0,FALSE,FALSE,NA,NA
"1751","#prayfortexas #prayforsutherlandsprings",FALSE,0,NA,2017-11-05 22:52:41,FALSE,NA,"927307709594132480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlueC_notes",1,FALSE,FALSE,NA,NA
"1752","RT @invisibleman_17: #ChurchShooting near #SanAntonio
20-25 people are dead. 
This mass shooting needs to stop <U+270B>
#SUTHERLANDSPRINGS, #Texas…",FALSE,0,NA,2017-11-05 22:52:39,FALSE,NA,"927307703378153472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crisp_notes",446,TRUE,FALSE,NA,NA
"1753","In times of tragedy, let us find strength in each other. <U+2764><U+FE0F>#prayfortexas #PrayersforTexas https://t.co/GTM0Y9VT3C",FALSE,5,NA,2017-11-05 22:52:39,FALSE,NA,"927307702446915585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EpilepsyAZ",2,FALSE,FALSE,NA,NA
